userId,productId,productName,category,subcategory,price,action,timestamp
67601e67b682385a7b8c2be9,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,viewed,1738757213
67601e67b682385a7b8c2be9,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,viewed,1738757221
67601e67b682385a7b8c2be9,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,added_to_cart,1738757224
67601e67b682385a7b8c2be9,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,purchased,1738757236
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25.00,viewed,1738757286
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_favorite,1738757291
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25.00,viewed,1738757293
67601e78b682385a7b8c2bf8,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20.00,viewed,1738757297
67601e78b682385a7b8c2bf8,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_cart,1738757310
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_cart,1738757314
67601e78b682385a7b8c2bf8,663511e74e95b9d4add293a6,Yoga Mat Baby Pink,Workout home,Fitness mats,7.90,viewed,1738757323
67601e78b682385a7b8c2bf8,663511e74e95b9d4add293a6,Yoga Mat Baby Pink,Workout home,Fitness mats,7.90,added_to_cart,1738757327
67601e78b682385a7b8c2bf8,676012c0b637cdbfbb2adf87,Yoga Tape - Spokey,Workout home,Resistance bands and elastic bands,6.90,added_to_cart,1738757339
67601e78b682385a7b8c2bf8,676017f7b637cdbfbb2ae36f,Ab Wheel - GymBeam,Workout home,Home workouts & others,8.60,viewed,1738757351
67601e78b682385a7b8c2bf8,676017f7b637cdbfbb2ae36f,Ab Wheel - GymBeam,Workout home,Home workouts & others,8.60,added_to_cart,1738757356
67601e78b682385a7b8c2bf8,676016f2b637cdbfbb2ae31f,Kettlebell Black - GymBeam,Workout home,Weights and dumbbells,35.89,added_to_favorite,1738757368
67601e78b682385a7b8c2bf8,676016f2b637cdbfbb2ae31f,Kettlebell Black - GymBeam,Workout home,Weights and dumbbells,35.89,added_to_cart,1738757374
67601e78b682385a7b8c2bf8,67601535b637cdbfbb2ae1b9,Glass food container 1050 ml - GymBeam,Bags & Backpacks,Bags & accessories for food,16.89,viewed,1738757383
67601e78b682385a7b8c2bf8,676012c0b637cdbfbb2adf87,Yoga Tape - Spokey,Workout home,Resistance bands and elastic bands,6.90,purchased,1738757409
67601e78b682385a7b8c2bf8,676017f7b637cdbfbb2ae36f,Ab Wheel - GymBeam,Workout home,Home workouts & others,8.60,purchased,1738757409
67601e78b682385a7b8c2bf8,676016f2b637cdbfbb2ae31f,Kettlebell Black - GymBeam,Workout home,Weights and dumbbells,35.89,purchased,1738757409
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_cart,1738757421
67601e78b682385a7b8c2bf8,67601111b637cdbfbb2adebc,Women's Zipper Hoodie Black - GymBeam,Clothes for women,Hoodies,24.98,added_to_cart,1738757430
67601e89b682385a7b8c2c07,6632086d33f7e8cb27162c3b,Compression Arm Sleeves Black,Accessory depending on the activity,Running,5.00,viewed,1738757507
67601e89b682385a7b8c2c07,676019c9b637cdbfbb2ae41e,Light Black Collar - GymBeam,Accessory depending on the activity,Running,3.98,viewed,1738757514
67601e89b682385a7b8c2c07,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4.00,viewed,1738757527
67601e89b682385a7b8c2c07,676019c9b637cdbfbb2ae41e,Light Black Collar - GymBeam,Accessory depending on the activity,Running,3.98,viewed,1738757535
67601e89b682385a7b8c2c07,67601727b637cdbfbb2ae32c,Weight vest 20 kg - GymBeam,Workout home,Weights and dumbbells,58.99,viewed,1738757542
67601e89b682385a7b8c2c07,67601199b637cdbfbb2adf11,Nebula Stone Blue Shorts - STRIX,Clothes for men,Short pants,25.50,viewed,1738757551
67601fc3b682385a7b8c2c25,676013ddb637cdbfbb2adfef,Eternal Power Olympic Bar - GymBeam,Workout home,Dumbbells,247.98,viewed,1738757608
67601fc3b682385a7b8c2c25,67601657b637cdbfbb2ae246,Cotton Gel S4 Black Straps - RDX Sports,Fitness accessories,Classic straps and hooks straps,4.89,viewed,1738757610
67601fc3b682385a7b8c2c25,6760161cb637cdbfbb2ae239,LIFT Belts Black & Gray - GymBeam,Fitness accessories,Classic straps and hooks straps,5.70,viewed,1738757612
67601fc3b682385a7b8c2c25,676013ddb637cdbfbb2adfef,Eternal Power Olympic Bar - GymBeam,Workout home,Dumbbells,247.98,viewed,1738757619
67601fc3b682385a7b8c2c25,67601418b637cdbfbb2adffc,Competition Bumper Plate Weight - GymBeam,Workout home,Dumbbells,134.87,viewed,1738757623
67601fc3b682385a7b8c2c25,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,viewed,1738757629
67601fc3b682385a7b8c2c25,6760161cb637cdbfbb2ae239,LIFT Belts Black & Gray - GymBeam,Fitness accessories,Classic straps and hooks straps,5.70,viewed,1738757632
67601fc3b682385a7b8c2c25,676018d8b637cdbfbb2ae3b5,Flexor Grip Trainer - GymBeam,Workout home,Home workouts & others,4.78,viewed,1738757636
67601fc3b682385a7b8c2c25,6760188ab637cdbfbb2ae389,Adjustable bench - GymBeam,Workout home,Home workouts & others,239.80,viewed,1738757637
67601fc3b682385a7b8c2c25,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,viewed,1738757640
67601fc3b682385a7b8c2c25,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,viewed,1738757745
67601fc3b682385a7b8c2c25,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,added_to_cart,1738757748
67601fc3b682385a7b8c2c25,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,purchased,1738757756
67601fe2b682385a7b8c2c43,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50.00,viewed,1738757819
67601fe2b682385a7b8c2c43,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_cart,1738757822
67601fe2b682385a7b8c2c43,676018d8b637cdbfbb2ae3b5,Flexor Grip Trainer - GymBeam,Workout home,Home workouts & others,4.78,added_to_cart,1738757841
67601fe2b682385a7b8c2c43,67600fd2b637cdbfbb2ade50,MERINO Beanie Black - STRIX,Clothes for women,Sports caps and hats,19.60,viewed,1738757852
67601fe2b682385a7b8c2c43,67600fd2b637cdbfbb2ade50,MERINO Beanie Black - STRIX,Clothes for women,Sports caps and hats,19.6,added_to_cart,1738757854
67601fe2b682385a7b8c2c43,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,purchased,1738757950
67601fe2b682385a7b8c2c43,676018d8b637cdbfbb2ae3b5,Flexor Grip Trainer - GymBeam,Workout home,Home workouts & others,4.78,purchased,1738757950
67601fe2b682385a7b8c2c43,67600fd2b637cdbfbb2ade50,MERINO Beanie Black - STRIX,Clothes for women,Sports caps and hats,19.6,purchased,1738757950
67601ff3b682385a7b8c2c52,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25.00,viewed,1738757996
67601ff3b682385a7b8c2c52,6632070c33f7e8cb27162c24,Fitness belt,Fitness accessories,Fitness belts,30.00,viewed,1738758003
67601ff3b682385a7b8c2c52,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,added_to_cart,1738758013
67601ff3b682385a7b8c2c52,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,purchased,1738758049
67601ff3b682385a7b8c2c52,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,viewed,1738758058
67601ff3b682385a7b8c2c52,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,added_to_cart,1738758061
67601ff3b682385a7b8c2c52,676013ddb637cdbfbb2adfef,Eternal Power Olympic Bar - GymBeam,Workout home,Dumbbells,247.98,viewed,1738758066
67601ff3b682385a7b8c2c52,67601418b637cdbfbb2adffc,Competition Bumper Plate Weight - GymBeam,Workout home,Dumbbells,134.87,viewed,1738758069
67601ff3b682385a7b8c2c52,67601418b637cdbfbb2adffc,Competition Bumper Plate Weight - GymBeam,Workout home,Dumbbells,134.87,added_to_cart,1738758076
67601ff3b682385a7b8c2c52,676013ddb637cdbfbb2adfef,Eternal Power Olympic Bar - GymBeam,Workout home,Dumbbells,247.98,added_to_cart,1738758083
67601ff3b682385a7b8c2c52,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,purchased,1738758092
67601ff3b682385a7b8c2c52,67601418b637cdbfbb2adffc,Competition Bumper Plate Weight - GymBeam,Workout home,Dumbbells,134.87,purchased,1738758092
67601ff3b682385a7b8c2c52,676013ddb637cdbfbb2adfef,Eternal Power Olympic Bar - GymBeam,Workout home,Dumbbells,247.98,purchased,1738758092
67601ff3b682385a7b8c2c52,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,viewed,1738758100
67601ff3b682385a7b8c2c52,6760184ab637cdbfbb2ae37c,Flat bench - GymBeam,Workout home,Home workouts & others,198.89,added_to_favorite,1738758105
67601ff3b682385a7b8c2c52,6760188ab637cdbfbb2ae389,Adjustable bench - GymBeam,Workout home,Home workouts & others,239.80,viewed,1738758108
67601ff3b682385a7b8c2c52,6760188ab637cdbfbb2ae389,Adjustable bench - GymBeam,Workout home,Home workouts & others,239.80,added_to_favorite,1738758111
67a357ff4b3b9a16c7a567b7,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4.00,viewed,1738758152
67a357ff4b3b9a16c7a567b7,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6.00,viewed,1738758155
67a357ff4b3b9a16c7a567b7,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5.00,viewed,1738758160
67a357ff4b3b9a16c7a567b7,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25.00,viewed,1738758163
67a357ff4b3b9a16c7a567b7,6632086d33f7e8cb27162c3b,Compression Arm Sleeves Black,Accessory depending on the activity,Running,5.00,viewed,1738758276
67a357ff4b3b9a16c7a567b7,6632070c33f7e8cb27162c24,Fitness belt,Fitness accessories,Fitness belts,30.00,viewed,1738758281
67a357ff4b3b9a16c7a567b7,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25.00,viewed,1738758285
67a357ff4b3b9a16c7a567b7,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_cart,1738758288
67a357ff4b3b9a16c7a567b7,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,purchased,1738758301
67a1e694b960a4a169c2af04,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5.00,viewed,1738758332
67a1e694b960a4a169c2af04,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_favorite,1738758335
67a1e694b960a4a169c2af04,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6.00,viewed,1738758338
67a1e694b960a4a169c2af04,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_cart,1738758341
67a1e694b960a4a169c2af04,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_cart,1738758345
67a1e694b960a4a169c2af04,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,viewed,1738758358
67a1e694b960a4a169c2af04,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,added_to_favorite,1738758360
67a1e694b960a4a169c2af04,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,purchased,1738758375
67a1e694b960a4a169c2af04,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,purchased,1738758375
67a1e694b960a4a169c2af04,676016f2b637cdbfbb2ae31f,Kettlebell Black - GymBeam,Workout home,Weights and dumbbells,35.89,viewed,1738758393
67a1e694b960a4a169c2af04,676016f2b637cdbfbb2ae31f,Kettlebell Black - GymBeam,Workout home,Weights and dumbbells,35.89,added_to_cart,1738758396
67a1e694b960a4a169c2af04,676016f2b637cdbfbb2ae31f,Kettlebell Black - GymBeam,Workout home,Weights and dumbbells,35.89,purchased,1738758406
67a1f91f88a01a219caade57,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25.00,viewed,1738758436
67a1f91f88a01a219caade57,663209ab33f7e8cb27162c53,Hoodie Zipper Hoodie Black - GymBeam,Clothes for men,Hoodies,30.00,viewed,1738758448
67a1f91f88a01a219caade57,67601199b637cdbfbb2adf11,Nebula Stone Blue Shorts - STRIX,Clothes for men,Short pants,25.50,viewed,1738758462
67a1f91f88a01a219caade57,663209ab33f7e8cb27162c53,Hoodie Zipper Hoodie Black - GymBeam,Clothes for men,Hoodies,30.00,viewed,1738758471
66bcb2a87ace238e8cdd5f40,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,added_to_cart,1739275935
66bcb2a87ace238e8cdd5f40,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_cart,1739275958
66bcb2a87ace238e8cdd5f40,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_cart,1739275960
66bcb2a87ace238e8cdd5f40,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34.00,viewed,1739281503
66bcb2a87ace238e8cdd5f40,6632070c33f7e8cb27162c24,Fitness belt,Fitness accessories,Fitness belts,30.00,viewed,1739285206
66bcb2a87ace238e8cdd5f40,6632070c33f7e8cb27162c24,Fitness belt,Fitness accessories,Fitness belts,30.00,viewed,1739285654
66bcb2a87ace238e8cdd5f40,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25.00,viewed,1739285945
66bcb2a87ace238e8cdd5f40,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25.00,viewed,1739285954
66bcb2a87ace238e8cdd5f40,6632070c33f7e8cb27162c24,Fitness belt,Fitness accessories,Fitness belts,30.00,viewed,1739285956
66bcb2a87ace238e8cdd5f40,663511e74e95b9d4add293a6,Yoga Mat Baby Pink,Workout home,Fitness mats,7.90,viewed,1739285961
66bcb2a87ace238e8cdd5f40,6632086d33f7e8cb27162c3b,Compression Arm Sleeves Black,Accessory depending on the activity,Running,5.00,viewed,1739285966
66bcb2a87ace238e8cdd5f40,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,added_to_cart,1739286712
66bcb2a87ace238e8cdd5f40,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,purchased,1739286725
66bcb2a87ace238e8cdd5f40,6760135cb637cdbfbb2adfd5,Adjustable Dumbbell 3-20kg - GymBeam,Workout home,Dumbbells,140.67,added_to_cart,1739286951
