userId,productId,productName,category,subcategory,price,action,timestamp
67601e78b682385a7b8c2bf8,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_cart,2024-11-26 23:37:27
67601ff3b682385a7b8c2c52,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,added_to_favorite,2024-10-11 08:18:54
67601fd3b682385a7b8c2c34,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_cart,2024-09-26 21:53:08
66bcb2a87ace238e8cdd5f40,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_favorite,2024-10-28 21:06:01
67601fc3b682385a7b8c2c25,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,purchased,2024-09-23 00:19:06
66bcb2a87ace238e8cdd5f40,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_favorite,2024-11-27 10:57:04
67601e9fb682385a7b8c2c16,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_cart,2024-10-06 08:31:40
67601e78b682385a7b8c2bf8,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_favorite,2024-10-01 08:44:20
67601fc3b682385a7b8c2c25,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_favorite,2024-11-01 16:05:31
67601e78b682385a7b8c2bf8,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_favorite,2024-12-05 04:55:07
67601fe2b682385a7b8c2c43,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_cart,2024-11-20 01:41:53
67601fe2b682385a7b8c2c43,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_cart,2024-12-16 16:40:55
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_favorite,2024-11-03 21:42:59
67601fd3b682385a7b8c2c34,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_favorite,2024-12-14 08:56:05
66a0f2c7a56de48f22d0ca08,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_favorite,2024-09-17 23:06:46
67601fc3b682385a7b8c2c25,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_favorite,2024-10-15 10:46:09
67601fc3b682385a7b8c2c25,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,purchased,2024-11-26 12:06:11
67601fd3b682385a7b8c2c34,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_cart,2024-10-16 13:28:11
67601e78b682385a7b8c2bf8,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,purchased,2024-11-28 04:28:56
67601fe2b682385a7b8c2c43,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,purchased,2024-10-18 04:50:33
66a0f2c7a56de48f22d0ca08,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,purchased,2024-11-03 01:05:17
67601fe2b682385a7b8c2c43,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_cart,2024-09-23 06:37:46
67601fe2b682385a7b8c2c43,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_cart,2024-09-24 09:45:24
67601ff3b682385a7b8c2c52,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,purchased,2024-12-10 10:16:29
67601e78b682385a7b8c2bf8,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_cart,2024-12-13 04:36:37
67601ff3b682385a7b8c2c52,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,purchased,2024-11-14 11:25:14
66a0f2c7a56de48f22d0ca08,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,added_to_cart,2024-10-28 10:57:19
67601ff3b682385a7b8c2c52,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,purchased,2024-10-18 11:17:08
67601e89b682385a7b8c2c07,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,purchased,2024-11-26 06:56:18
67601e9fb682385a7b8c2c16,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_favorite,2024-10-26 04:20:18
67601e67b682385a7b8c2be9,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_favorite,2024-10-18 10:50:12
66bcb2a87ace238e8cdd5f40,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_favorite,2024-11-17 01:29:47
67601ff3b682385a7b8c2c52,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_cart,2024-11-08 22:52:10
67601e78b682385a7b8c2bf8,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_favorite,2024-09-30 14:44:12
67601e9fb682385a7b8c2c16,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_cart,2024-10-23 15:09:03
67601e89b682385a7b8c2c07,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_favorite,2024-12-07 16:51:25
67601fe2b682385a7b8c2c43,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,purchased,2024-12-05 02:46:11
67601fe2b682385a7b8c2c43,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,purchased,2024-12-06 02:04:52
67601fe2b682385a7b8c2c43,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,purchased,2024-09-27 19:27:52
67601e67b682385a7b8c2be9,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_cart,2024-12-13 03:16:17
66bcb2a87ace238e8cdd5f40,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_cart,2024-10-14 04:42:28
67601e89b682385a7b8c2c07,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,added_to_cart,2024-11-26 10:14:53
67601e9fb682385a7b8c2c16,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,purchased,2024-11-18 07:58:19
67601e89b682385a7b8c2c07,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_favorite,2024-10-12 03:14:43
66a0f2c7a56de48f22d0ca08,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,purchased,2024-10-28 21:05:37
67601e89b682385a7b8c2c07,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_cart,2024-10-20 03:20:01
67601e67b682385a7b8c2be9,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_cart,2024-11-28 17:17:01
67601fd3b682385a7b8c2c34,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,purchased,2024-10-29 06:40:23
67601fe2b682385a7b8c2c43,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_cart,2024-09-25 01:25:17
67601e67b682385a7b8c2be9,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_cart,2024-12-07 18:50:16
67601e9fb682385a7b8c2c16,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,purchased,2024-10-02 03:10:26
67601fc3b682385a7b8c2c25,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_cart,2024-10-17 16:23:04
67601e9fb682385a7b8c2c16,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_favorite,2024-10-08 03:36:15
67601e78b682385a7b8c2bf8,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_favorite,2024-12-02 11:53:35
67601fe2b682385a7b8c2c43,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,purchased,2024-11-29 12:29:59
67601e67b682385a7b8c2be9,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_cart,2024-12-04 09:57:44
67601e67b682385a7b8c2be9,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_cart,2024-10-05 04:01:52
67601e9fb682385a7b8c2c16,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,purchased,2024-12-10 15:30:20
67601e78b682385a7b8c2bf8,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_cart,2024-12-03 04:48:22
66bcb2a87ace238e8cdd5f40,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_cart,2024-12-10 02:45:28
67601fd3b682385a7b8c2c34,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_cart,2024-12-06 00:52:30
67601fd3b682385a7b8c2c34,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_favorite,2024-12-06 10:04:44
67601e78b682385a7b8c2bf8,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_cart,2024-11-20 20:04:45
67601e78b682385a7b8c2bf8,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,added_to_favorite,2024-10-14 19:16:57
66bcb2a87ace238e8cdd5f40,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_favorite,2024-11-19 00:51:04
67601fe2b682385a7b8c2c43,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,purchased,2024-12-08 15:57:48
67601fe2b682385a7b8c2c43,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_cart,2024-09-28 22:51:22
67601e89b682385a7b8c2c07,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,purchased,2024-10-13 12:40:19
66a0f2c7a56de48f22d0ca08,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,purchased,2024-10-29 22:41:51
67601e9fb682385a7b8c2c16,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_favorite,2024-11-15 14:39:34
67601fe2b682385a7b8c2c43,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_favorite,2024-12-14 02:05:18
67601ff3b682385a7b8c2c52,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_favorite,2024-09-22 01:31:07
67601fc3b682385a7b8c2c25,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,purchased,2024-12-16 14:50:13
67601fe2b682385a7b8c2c43,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_favorite,2024-10-29 15:05:10
66bcb2a87ace238e8cdd5f40,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,purchased,2024-10-18 05:34:01
66bcb2a87ace238e8cdd5f40,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,purchased,2024-10-17 18:46:33
67601fc3b682385a7b8c2c25,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_favorite,2024-11-24 10:42:14
67601e89b682385a7b8c2c07,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_cart,2024-10-06 09:06:37
67601fc3b682385a7b8c2c25,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,purchased,2024-11-29 09:22:13
67601e67b682385a7b8c2be9,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,purchased,2024-10-16 23:21:16
67601fc3b682385a7b8c2c25,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_cart,2024-10-17 06:10:13
67601e89b682385a7b8c2c07,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_favorite,2024-12-03 01:02:28
67601ff3b682385a7b8c2c52,66320a2433f7e8cb27162c59,Hexagonal Dumbbell,Workout home,Dumbbells,34,purchased,2024-10-19 00:59:08
67601fd3b682385a7b8c2c34,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_favorite,2024-11-22 08:24:58
67601e78b682385a7b8c2bf8,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,added_to_favorite,2024-12-03 19:37:41
67601e67b682385a7b8c2be9,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_favorite,2024-11-06 19:10:50
67601ff3b682385a7b8c2c52,6632080a33f7e8cb27162c33,Black Towel for Fitness,Fitness accessories,Towels,6,added_to_cart,2024-12-06 05:09:19
67601e78b682385a7b8c2bf8,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_cart,2024-12-05 01:31:05
67601e78b682385a7b8c2bf8,663208a333f7e8cb27162c3f,Women Limitless High Waist Leggings Black,Clothes for women,Sport pants,25,added_to_cart,2024-09-22 05:46:34
67601e78b682385a7b8c2bf8,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,purchased,2024-12-09 06:07:22
66bcb2a87ace238e8cdd5f40,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_favorite,2024-12-12 18:56:21
67601ff3b682385a7b8c2c52,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,purchased,2024-11-24 08:42:48
67601fc3b682385a7b8c2c25,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_favorite,2024-10-11 10:36:55
67601e67b682385a7b8c2be9,6632093e33f7e8cb27162c4c,Compression Tshirt Hg Armour Comp White Under Armour,Clothes for men,T-Shirt,25,added_to_cart,2024-12-02 07:56:29
67601fc3b682385a7b8c2c25,663207d433f7e8cb27162c2f,Shaker Steel 750 ml - GymBeam,Fitness accessories,Shakers,6,added_to_cart,2024-12-04 19:48:08
67601fe2b682385a7b8c2c43,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_cart,2024-11-10 20:56:24
67601e78b682385a7b8c2bf8,6632076933f7e8cb27162c28,Black Shaker 700ml - GymBeam,Fitness accessories,Shakers,4,added_to_favorite,2024-09-30 16:47:35
67601fd3b682385a7b8c2c34,6632086d33f7e8cb27162c3b,Compression Tshirt Hg Armour Comp White Under Armour,Accessory depending on the activity,Running,5,purchased,2024-11-14 13:35:42
67601e9fb682385a7b8c2c16,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,purchased,2024-12-05 21:11:36
67601fe2b682385a7b8c2c43,6632059f33f7e8cb27162c14,Cropped Tshirt Serenety Beastpink Olivine,Clothes for women,T-Shirt,20,purchased,2024-10-31 01:08:40
67601e67b682385a7b8c2be9,6632083d33f7e8cb27162c37,Explorer Backpack Black,Bags & Backpacks,Backpacks,50,added_to_favorite,2024-10-12 22:03:02
67601e78b682385a7b8c2bf8,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,purchased,2024-11-03 19:17:00
67601e78b682385a7b8c2bf8,6630bd3db1cb58b5e3f01a2e,Jump rope,Work home,Jump ropes,5,added_to_favorite,2024-09-25 06:38:23
